Ch1(mA), Ch2(mA), Ch3(mA), Ch4(mA), Ch5(mA), Ch6(mA), Ch7(mA), Ch8(mA), Ch9(mA), Ch10(mA), Ch11(mA), Ch12(mA), Ch13(mA), Ch14(mA), Ch15(mA), Ch16(mA), Channel state, On time, Off time, Pulse number, Pattern, Time, Probeflag
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.012, 1.403, 1.408, 1.403, 0.7674, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4140, 1/785, 497.8115451335907, False
0.8309, 1.251, 1.129, 1.1, 0, 1.413, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4141, 1/785, 497.9315285682678, False
0.8309, 1.251, 1.129, 1.105, 0, 1.413, 1.012, 1.403, 1.403, 1.403, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4142, 1/785, 498.05324959754944, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.413, 1.398, 0.7771, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4143, 1/785, 498.1719834804535, False
0.8309, 1.251, 1.134, 1.1, 0, 1.413, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4144, 1/785, 498.29348278045654, False
0.8309, 1.251, 1.129, 1.1, 0, 1.408, 1.012, 1.403, 1.408, 1.398, 0.7722, 1.676, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4145, 1/785, 498.4139049053192, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.012, 1.403, 1.408, 1.398, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4146, 1/785, 498.5328781604767, False
0.8358, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.403, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4147, 1/785, 498.6544861793518, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4148, 1/785, 498.7749276161194, False
0.8358, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7674, 1.681, 1.706, 1.5, 1.691, 0.7967, 1111111111111111, 50, 70, 4149, 1/785, 498.8938274383545, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4150, 1/785, 499.0152049064636, False
0.8309, 1.251, 1.129, 1.105, 0, 1.408, 1.012, 1.408, 1.408, 1.398, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4151, 1/785, 499.1358640193939, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4152, 1/785, 499.25468349456787, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4153, 1/785, 499.37587571144104, False
0.8309, 1.251, 1.134, 1.1, 0, 1.413, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4154, 1/785, 499.49520564079285, False
0.8309, 1.251, 1.129, 1.1, 0, 1.413, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.691, 0.7869, 1111111111111111, 50, 70, 4155, 1/785, 499.6163146495819, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4156, 1/785, 499.73708152770996, False
0.8358, 1.256, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4157, 1/785, 499.85560941696167, False
0.8358, 1.256, 1.134, 1.105, 0, 1.408, 1.012, 1.408, 1.403, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4158, 1/785, 499.97776985168457, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.691, 0.7967, 1111111111111111, 50, 70, 4159, 1/785, 500.09762048721313, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.403, 1.398, 0.7722, 1.676, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4160, 1/785, 500.2167546749115, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.403, 1.398, 0.7722, 1.676, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4161, 1/785, 500.338027715683, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.012, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4162, 1/785, 500.45872735977173, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.012, 1.408, 1.403, 1.403, 0.7722, 1.676, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4163, 1/785, 500.57708859443665, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.012, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4164, 1/785, 500.69894337654114, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.403, 1.398, 0.7722, 1.676, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4165, 1/785, 500.8177959918976, False
0.8309, 1.256, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4166, 1/785, 500.93905758857727, False
0.8309, 1.251, 1.129, 1.1, 0, 1.408, 1.012, 1.408, 1.403, 1.403, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4167, 1/785, 501.05989480018616, False
0.8358, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4168, 1/785, 501.1784131526947, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.012, 1.408, 1.398, 1.398, 0.7722, 1.676, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4169, 1/785, 501.3001437187195, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.012, 1.408, 1.398, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4170, 1/785, 501.42065238952637, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.012, 1.413, 1.403, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4171, 1/785, 501.53921914100647, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.012, 1.408, 1.398, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7869, 1111111111111111, 50, 70, 4172, 1/785, 501.66126012802124, False
0.8309, 1.251, 1.129, 1.1, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7771, 1.676, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4173, 1/785, 501.7809524536133, False
0.8309, 1.246, 1.129, 1.105, 0, 1.408, 1.017, 1.403, 1.403, 1.403, 0.7722, 1.676, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4174, 1/785, 501.89996314048767, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.403, 1.398, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4175, 1/785, 502.0215711593628, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4176, 1/785, 502.14049792289734, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.012, 1.403, 1.398, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4177, 1/785, 502.26108598709106, False
0.8358, 1.251, 1.139, 1.1, 0, 1.408, 1.017, 1.403, 1.403, 1.403, 0.7722, 1.676, 1.706, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4178, 1/785, 502.38237738609314, False
0.8358, 1.246, 1.134, 1.1, 0, 1.413, 1.017, 1.408, 1.398, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4179, 1/785, 502.50123953819275, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.706, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4180, 1/785, 502.6232590675354, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.398, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4181, 1/785, 502.74346446990967, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.403, 1.398, 0.7771, 1.676, 1.716, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4182, 1/785, 502.86242270469666, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.012, 1.403, 1.398, 1.398, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4183, 1/785, 502.98402738571167, False
0.8358, 1.251, 1.139, 1.105, 0, 1.408, 1.022, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4184, 1/785, 503.1038730144501, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.676, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4185, 1/785, 503.22282814979553, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4186, 1/785, 503.3444743156433, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4187, 1/785, 503.46461057662964, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4188, 1/785, 503.583909034729, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4189, 1/785, 503.7052664756775, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4190, 1/785, 503.8240096569061, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.403, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4191, 1/785, 503.9459557533264, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.403, 0.7771, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4192, 1/785, 504.0660593509674, False
0.8309, 1.251, 1.134, 1.1, 0, 1.413, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4193, 1/785, 504.18525218963623, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4194, 1/785, 504.3066306114197, False
0.8358, 1.251, 1.134, 1.1, 0, 1.413, 1.017, 1.413, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4195, 1/785, 504.42698669433594, False
0.8358, 1.246, 1.134, 1.105, 0, 1.413, 1.017, 1.413, 1.408, 1.403, 0.7771, 1.681, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4196, 1/785, 504.54567098617554, False
0.8358, 1.246, 1.134, 1.1, 0, 1.408, 1.012, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4197, 1/785, 504.6678726673126, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4198, 1/785, 504.78755497932434, False
0.8358, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4199, 1/785, 504.9065384864807, False
0.8358, 1.246, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.408, 1.398, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4200, 1/785, 505.02836894989014, False
0.8309, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4201, 1/785, 505.1473591327667, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4202, 1/785, 505.2684004306793, False
0.8309, 1.251, 1.134, 1.1, 0, 1.413, 1.017, 1.413, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4203, 1/785, 505.38921570777893, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4204, 1/785, 505.5079126358032, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.403, 0.7771, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4205, 1/785, 505.62940216064453, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.398, 0.7722, 1.676, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4206, 1/785, 505.7495551109314, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.022, 1.408, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4207, 1/785, 505.86852073669434, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.413, 1.403, 0.7771, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4208, 1/785, 505.9905300140381, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4209, 1/785, 506.1105091571808, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4210, 1/785, 506.2292528152466, False
0.8309, 1.251, 1.134, 1.1, 0, 1.413, 1.017, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4211, 1/785, 506.35095477104187, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4212, 1/785, 506.4700391292572, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4213, 1/785, 506.5901358127594, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.413, 1.398, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4214, 1/785, 506.71174359321594, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4215, 1/785, 506.8305068016052, False
0.8358, 1.251, 1.134, 1.1, 0, 1.413, 1.017, 1.408, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4216, 1/785, 506.95249342918396, False
0.8358, 1.251, 1.134, 1.1, 0, 1.408, 1.017, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4217, 1/785, 507.0725085735321, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4218, 1/785, 507.1916654109955, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.022, 1.408, 1.413, 1.398, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4219, 1/785, 507.3133008480072, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.017, 1.408, 1.408, 1.403, 0.7722, 1.681, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4220, 1/785, 507.43374586105347, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.413, 1.403, 0.7771, 1.676, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4221, 1/785, 507.5524830818176, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.398, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4222, 1/785, 507.6740388870239, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.413, 1.403, 0.7722, 1.676, 1.706, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4223, 1/785, 507.7916977405548, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.017, 1.408, 1.408, 1.398, 0.7722, 1.676, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4224, 1/785, 507.91318917274475, False
0.8309, 1.251, 1.134, 1.105, 0, 1.408, 1.022, 1.408, 1.413, 1.398, 0.7722, 1.681, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4225, 1/785, 508.0350387096405, False
0.8358, 1.251, 1.134, 1.1, 0, 1.408, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4226, 1/785, 508.1537067890167, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4227, 1/785, 508.27537846565247, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4228, 1/785, 508.3954665660858, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.676, 1.706, 1.5, 1.691, 0.7869, 1111111111111111, 50, 70, 4229, 1/785, 508.5147089958191, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7722, 1.681, 1.716, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4230, 1/785, 508.63589906692505, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4231, 1/785, 508.756055355072, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.398, 0.7722, 1.681, 1.711, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4232, 1/785, 508.87410593032837, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4233, 1/785, 508.99678015708923, False
0.8309, 1.251, 1.134, 1.1, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4234, 1/785, 509.11685729026794, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4235, 1/785, 509.23580503463745, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7674, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4236, 1/785, 509.35772466659546, False
0.8358, 1.251, 1.134, 1.105, 0, 1.408, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.676, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4237, 1/785, 509.47628474235535, False
0.8309, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.398, 0.7771, 1.681, 1.716, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4238, 1/785, 509.59770488739014, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7771, 1.676, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4239, 1/785, 509.7183954715729, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4240, 1/785, 509.83705735206604, False
0.8358, 1.256, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.51, 1.691, 0.7967, 1111111111111111, 50, 70, 4241, 1/785, 509.95896911621094, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.398, 0.7771, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4242, 1/785, 510.0789349079132, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.398, 0.7722, 1.676, 1.706, 1.5, 1.691, 0.7918, 1111111111111111, 50, 70, 4243, 1/785, 510.19781255722046, False
0.8358, 1.251, 1.139, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4244, 1/785, 510.31962609291077, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7967, 1111111111111111, 50, 70, 4245, 1/785, 510.439902305603, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.408, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4246, 1/785, 510.5589234828949, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4247, 1/785, 510.680278301239, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.5, 1.696, 0.7918, 1111111111111111, 50, 70, 4248, 1/785, 510.79914021492004, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.026, 1.413, 1.413, 1.403, 0.7771, 1.676, 1.716, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4249, 1/785, 510.9204857349396, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.022, 1.413, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4250, 1/785, 511.0410940647125, False
0.8358, 1.251, 1.134, 1.105, 0, 1.413, 1.026, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4251, 1/785, 511.16025471687317, False
0.8358, 1.251, 1.134, 1.1, 0, 1.413, 1.026, 1.408, 1.413, 1.403, 0.7771, 1.686, 1.711, 1.51, 1.691, 0.7918, 1111111111111111, 50, 70, 4252, 1/785, 511.2819881439209, False
0.8358, 1.256, 1.134, 1.105, 0, 1.408, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4253, 1/785, 511.40203070640564, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.026, 1.408, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.505, 1.696, 0.7918, 1111111111111111, 50, 70, 4254, 1/785, 511.52106976509094, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.026, 1.413, 1.408, 1.403, 0.7771, 1.681, 1.716, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4255, 1/785, 511.6423544883728, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.026, 1.413, 1.413, 1.403, 0.7771, 1.681, 1.711, 1.505, 1.691, 0.7918, 1111111111111111, 50, 70, 4256, 1/785, 511.76306796073914, False
0.8358, 1.256, 1.134, 1.105, 0, 1.408, 1.022, 1.408, 1.413, 1.403, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4257, 1/785, 511.88151955604553, False
0.8358, 1.256, 1.139, 1.105, 0, 1.413, 1.026, 1.408, 1.413, 1.408, 0.7722, 1.681, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4258, 1/785, 512.003255367279, False
0.8407, 1.256, 1.139, 1.1, 0, 1.413, 1.026, 1.413, 1.413, 1.403, 0.7771, 1.686, 1.716, 1.51, 1.696, 0.7967, 1111111111111111, 50, 70, 4259, 1/785, 512.1223058700562, False
0.8358, 1.256, 1.134, 1.105, 0, 1.413, 1.026, 1.408, 1.408, 1.403, 0.7722, 1.676, 1.711, 1.505, 1.691, 0.7967, 1111111111111111, 50, 70, 4260, 1/785, 512.2422461509705, False
