Ch1(mA), Ch2(mA), Ch3(mA), Ch4(mA), Ch5(mA), Ch6(mA), Ch7(mA), Ch8(mA), Ch9(mA), Ch10(mA), Ch11(mA), Ch12(mA), Ch13(mA), Ch14(mA), Ch15(mA), Ch16(mA), Channel state, On time, Off time, Pulse number, Pattern, Time, Probeflag
0.176, 0.2835, 0.2639, 0.2786, 0, 0.4936, 0.1662, 0.2884, 0.4154, 0.8602, 0.1955, 0.8944, 0.435, 0.3372, 0.782, 0.2004, 1111111111111111, 50, 70, 111, 1/785, 13.289406299591064, False
0.1808, 0.2884, 0.2688, 0.2786, 0, 0.4985, 0.1662, 0.2933, 0.4203, 0.8651, 0.1955, 0.8993, 0.4399, 0.3372, 0.782, 0.1955, 1111111111111111, 50, 70, 112, 1/785, 13.40947413444519, False
0.1808, 0.2884, 0.2688, 0.2786, 0, 0.5034, 0.1711, 0.2981, 0.4203, 0.87, 0.2004, 0.9042, 0.4399, 0.3372, 0.7918, 0.2004, 1111111111111111, 50, 70, 113, 1/785, 13.530277967453003, False
0.1808, 0.2933, 0.2688, 0.2835, 0, 0.5034, 0.1662, 0.2981, 0.4203, 0.87, 0.1955, 0.9091, 0.4399, 0.3372, 0.7918, 0.2004, 1111111111111111, 50, 70, 114, 1/785, 13.649773836135864, False
0.1808, 0.2933, 0.2737, 0.2835, 0, 0.5083, 0.1711, 0.303, 0.4252, 0.87, 0.1955, 0.9091, 0.4448, 0.3421, 0.7967, 0.2004, 1111111111111111, 50, 70, 115, 1/785, 13.77087116241455, False
0.176, 0.2981, 0.2688, 0.2835, 0, 0.5083, 0.1711, 0.303, 0.4301, 0.8749, 0.2004, 0.914, 0.4497, 0.3421, 0.8016, 0.2053, 1111111111111111, 50, 70, 116, 1/785, 13.89078140258789, False
0.1808, 0.2981, 0.2737, 0.2884, 0, 0.5132, 0.176, 0.303, 0.435, 0.8749, 0.2053, 0.914, 0.4545, 0.3519, 0.8065, 0.2053, 1111111111111111, 50, 70, 117, 1/785, 14.010269165039062, False
0.1857, 0.2981, 0.2786, 0.2933, 0, 0.5181, 0.176, 0.3079, 0.435, 0.8798, 0.2053, 0.9189, 0.4545, 0.3519, 0.8113, 0.2053, 1111111111111111, 50, 70, 118, 1/785, 14.131486654281616, False
0.1857, 0.2981, 0.2786, 0.2933, 0, 0.5181, 0.176, 0.3128, 0.435, 0.8798, 0.2053, 0.9238, 0.4594, 0.3568, 0.8113, 0.2102, 1111111111111111, 50, 70, 119, 1/785, 14.251594066619873, False
0.1857, 0.303, 0.2835, 0.2933, 0, 0.5181, 0.176, 0.3079, 0.4399, 0.8847, 0.2053, 0.9286, 0.4594, 0.3568, 0.8162, 0.2102, 1111111111111111, 50, 70, 120, 1/785, 14.370660066604614, False
0.1857, 0.303, 0.2835, 0.2933, 0, 0.523, 0.1808, 0.3128, 0.4448, 0.8847, 0.2102, 0.9286, 0.4643, 0.3568, 0.8211, 0.2102, 1111111111111111, 50, 70, 121, 1/785, 14.492547273635864, False
0.1857, 0.3079, 0.2835, 0.2981, 0, 0.5279, 0.176, 0.3177, 0.4448, 0.8895, 0.2102, 0.9335, 0.4643, 0.3617, 0.826, 0.2102, 1111111111111111, 50, 70, 122, 1/785, 14.612452745437622, False
0.1906, 0.3079, 0.2835, 0.2981, 0, 0.5279, 0.1808, 0.3177, 0.4497, 0.8895, 0.2053, 0.9384, 0.4692, 0.3617, 0.8309, 0.2102, 1111111111111111, 50, 70, 123, 1/785, 14.731024742126465, False
0.1906, 0.3079, 0.2884, 0.2981, 0, 0.5327, 0.1808, 0.3226, 0.4497, 0.8944, 0.2102, 0.9384, 0.4741, 0.3666, 0.8358, 0.2102, 1111111111111111, 50, 70, 124, 1/785, 14.853228569030762, False
0.1906, 0.3177, 0.2884, 0.303, 0, 0.5327, 0.1808, 0.3226, 0.4545, 0.8944, 0.2102, 0.9433, 0.4741, 0.3715, 0.8358, 0.2151, 1111111111111111, 50, 70, 125, 1/785, 14.973198175430298, False
0.1906, 0.3177, 0.2933, 0.303, 0, 0.5376, 0.1857, 0.3226, 0.4643, 0.8944, 0.2151, 0.9433, 0.479, 0.3715, 0.8407, 0.2102, 1111111111111111, 50, 70, 126, 1/785, 15.088518857955933, False
0.1906, 0.3177, 0.2884, 0.3079, 0, 0.5425, 0.1906, 0.3226, 0.4594, 0.8944, 0.2151, 0.9482, 0.479, 0.3763, 0.8456, 0.2151, 1111111111111111, 50, 70, 127, 1/785, 15.214097499847412, False
0.1955, 0.3177, 0.2933, 0.3079, 0, 0.5425, 0.1906, 0.3275, 0.4643, 0.8993, 0.2151, 0.9531, 0.479, 0.3763, 0.8456, 0.2199, 1111111111111111, 50, 70, 128, 1/785, 15.333191871643066, False
0.2004, 0.3226, 0.2981, 0.3079, 0, 0.5425, 0.1906, 0.3275, 0.4643, 0.9042, 0.2151, 0.9531, 0.4839, 0.3763, 0.8504, 0.2199, 1111111111111111, 50, 70, 129, 1/785, 15.454134941101074, False
0.1955, 0.3226, 0.2981, 0.3128, 0, 0.5474, 0.1906, 0.3324, 0.4643, 0.9091, 0.2199, 0.958, 0.4839, 0.3861, 0.8553, 0.2199, 1111111111111111, 50, 70, 130, 1/785, 15.574936628341675, False
0.1955, 0.3226, 0.2981, 0.3128, 0, 0.5474, 0.1906, 0.3324, 0.4692, 0.9091, 0.2199, 0.958, 0.4936, 0.3861, 0.8553, 0.2199, 1111111111111111, 50, 70, 131, 1/785, 15.693631410598755, False
0.2004, 0.3275, 0.2981, 0.3128, 0, 0.5523, 0.1955, 0.3372, 0.4692, 0.9091, 0.2199, 0.9629, 0.4936, 0.3861, 0.8602, 0.2248, 1111111111111111, 50, 70, 132, 1/785, 15.815017938613892, False
0.1955, 0.3275, 0.2981, 0.3128, 0, 0.5523, 0.1955, 0.3372, 0.4741, 0.914, 0.2248, 0.9677, 0.4985, 0.391, 0.8651, 0.2248, 1111111111111111, 50, 70, 133, 1/785, 15.935365676879883, False
0.1955, 0.3324, 0.303, 0.3177, 0, 0.5572, 0.2004, 0.3421, 0.479, 0.914, 0.2297, 0.9677, 0.4985, 0.391, 0.8651, 0.2248, 1111111111111111, 50, 70, 134, 1/785, 16.053979873657227, False
0.1955, 0.3372, 0.303, 0.3177, 0, 0.5621, 0.2004, 0.3372, 0.479, 0.9189, 0.2248, 0.9726, 0.5034, 0.3959, 0.8749, 0.2248, 1111111111111111, 50, 70, 135, 1/785, 16.17610478401184, False
0.2004, 0.3372, 0.3079, 0.3177, 0, 0.5621, 0.2004, 0.3421, 0.479, 0.9189, 0.2248, 0.9775, 0.5083, 0.3959, 0.8749, 0.2297, 1111111111111111, 50, 70, 136, 1/785, 16.295727252960205, False
0.2053, 0.3372, 0.3128, 0.3226, 0, 0.5621, 0.2053, 0.347, 0.4839, 0.9189, 0.2248, 0.9775, 0.5083, 0.4008, 0.8798, 0.2297, 1111111111111111, 50, 70, 137, 1/785, 16.416053771972656, False
0.2004, 0.3372, 0.3079, 0.3226, 0, 0.567, 0.2053, 0.347, 0.4888, 0.9189, 0.2297, 0.9824, 0.5083, 0.4057, 0.8749, 0.2297, 1111111111111111, 50, 70, 138, 1/785, 16.536574363708496, False
0.2053, 0.3421, 0.3079, 0.3275, 0, 0.5718, 0.2053, 0.347, 0.4888, 0.9238, 0.2297, 0.9824, 0.5132, 0.4057, 0.8847, 0.2297, 1111111111111111, 50, 70, 139, 1/785, 16.656081914901733, False
0.2053, 0.3421, 0.3177, 0.3275, 0, 0.5718, 0.2004, 0.3519, 0.4888, 0.9238, 0.2297, 0.9873, 0.5181, 0.4057, 0.8895, 0.2346, 1111111111111111, 50, 70, 140, 1/785, 16.77705955505371, False
0.2053, 0.347, 0.3128, 0.3324, 0, 0.5767, 0.2053, 0.3519, 0.4936, 0.9238, 0.2297, 0.9873, 0.5181, 0.4057, 0.8895, 0.2297, 1111111111111111, 50, 70, 141, 1/785, 16.897571086883545, False
0.2053, 0.347, 0.3128, 0.3324, 0, 0.5767, 0.2053, 0.3568, 0.4936, 0.9238, 0.2297, 0.9922, 0.523, 0.4106, 0.8944, 0.2297, 1111111111111111, 50, 70, 142, 1/785, 17.016753435134888, False
0.2102, 0.3519, 0.3177, 0.3324, 0, 0.5767, 0.2102, 0.3568, 0.4985, 0.9286, 0.2346, 0.9971, 0.523, 0.4106, 0.8993, 0.2346, 1111111111111111, 50, 70, 143, 1/785, 17.13790535926819, False
0.2053, 0.3519, 0.3177, 0.3324, 0, 0.5816, 0.2102, 0.3568, 0.5034, 0.9286, 0.2346, 0.9971, 0.5279, 0.4154, 0.9042, 0.2395, 1111111111111111, 50, 70, 144, 1/785, 17.258731365203857, False
0.2102, 0.3568, 0.3177, 0.3372, 0, 0.5865, 0.2151, 0.3617, 0.5034, 0.9335, 0.2346, 1.002, 0.5279, 0.4203, 0.9042, 0.2395, 1111111111111111, 50, 70, 145, 1/785, 17.37735915184021, False
0.2102, 0.3568, 0.3226, 0.3372, 0, 0.5865, 0.2151, 0.3617, 0.5083, 0.9335, 0.2346, 1.002, 0.5279, 0.4203, 0.9042, 0.2395, 1111111111111111, 50, 70, 146, 1/785, 17.499077320098877, False
0.2151, 0.3568, 0.3226, 0.3372, 0, 0.5914, 0.2151, 0.3617, 0.5083, 0.9335, 0.2346, 1.007, 0.5327, 0.4252, 0.9091, 0.2395, 1111111111111111, 50, 70, 147, 1/785, 17.618901014328003, False
0.2151, 0.3617, 0.3275, 0.3421, 0, 0.5914, 0.2151, 0.3666, 0.5132, 0.9384, 0.2395, 1.007, 0.5376, 0.4252, 0.9189, 0.2444, 1111111111111111, 50, 70, 148, 1/785, 17.73883366584778, False
0.2151, 0.3666, 0.3275, 0.347, 0, 0.6012, 0.2199, 0.3715, 0.5132, 0.9384, 0.2395, 1.012, 0.5425, 0.4252, 0.9189, 0.2395, 1111111111111111, 50, 70, 149, 1/785, 17.858465909957886, False
0.2151, 0.3617, 0.3275, 0.3421, 0, 0.6012, 0.2199, 0.3715, 0.5181, 0.9433, 0.2444, 1.012, 0.5474, 0.4301, 0.9189, 0.2395, 1111111111111111, 50, 70, 150, 1/785, 17.979254722595215, False
0.2151, 0.3666, 0.3275, 0.347, 0, 0.6012, 0.2199, 0.3715, 0.523, 0.9384, 0.2444, 1.017, 0.5425, 0.4301, 0.9238, 0.2444, 1111111111111111, 50, 70, 151, 1/785, 18.100380420684814, False
0.2151, 0.3715, 0.3324, 0.347, 0, 0.6012, 0.2248, 0.3715, 0.5181, 0.9384, 0.2444, 1.017, 0.5474, 0.435, 0.9238, 0.2493, 1111111111111111, 50, 70, 152, 1/785, 18.220155000686646, False
0.2151, 0.3715, 0.3324, 0.347, 0, 0.6012, 0.2248, 0.3763, 0.523, 0.9433, 0.2444, 1.022, 0.5474, 0.4399, 0.9286, 0.2493, 1111111111111111, 50, 70, 153, 1/785, 18.339930534362793, False
0.2199, 0.3715, 0.3324, 0.347, 0, 0.6061, 0.2248, 0.3763, 0.5279, 0.9482, 0.2444, 1.026, 0.5523, 0.4399, 0.9286, 0.2493, 1111111111111111, 50, 70, 154, 1/785, 18.46111035346985, False
0.2199, 0.3715, 0.3324, 0.3519, 0, 0.6109, 0.2297, 0.3812, 0.5279, 0.9482, 0.2493, 1.026, 0.5523, 0.4399, 0.9335, 0.2493, 1111111111111111, 50, 70, 155, 1/785, 18.581329107284546, False
0.2199, 0.3715, 0.3372, 0.3519, 0, 0.6109, 0.2297, 0.3812, 0.5279, 0.9482, 0.2493, 1.026, 0.5572, 0.4448, 0.9384, 0.2493, 1111111111111111, 50, 70, 156, 1/785, 18.69980001449585, False
0.2199, 0.3763, 0.3372, 0.3568, 0, 0.6158, 0.2297, 0.3861, 0.5327, 0.9531, 0.2493, 1.031, 0.5621, 0.4448, 0.9384, 0.2493, 1111111111111111, 50, 70, 157, 1/785, 18.8216655254364, False
0.2199, 0.3812, 0.3372, 0.3568, 0, 0.6158, 0.2297, 0.3861, 0.5327, 0.9531, 0.2493, 1.031, 0.567, 0.4448, 0.9433, 0.2493, 1111111111111111, 50, 70, 158, 1/785, 18.94218897819519, False
0.2199, 0.3812, 0.3372, 0.3568, 0, 0.6158, 0.2297, 0.3861, 0.5376, 0.9531, 0.2542, 1.036, 0.567, 0.4497, 0.9482, 0.2493, 1111111111111111, 50, 70, 159, 1/785, 19.06205415725708, False
0.2248, 0.3861, 0.3421, 0.3617, 0, 0.6207, 0.2346, 0.391, 0.5376, 0.9531, 0.2542, 1.036, 0.567, 0.4545, 0.9482, 0.2542, 1111111111111111, 50, 70, 160, 1/785, 19.182443141937256, False
0.2199, 0.3861, 0.347, 0.3568, 0, 0.6207, 0.2395, 0.391, 0.5425, 0.9531, 0.2542, 1.041, 0.5718, 0.4545, 0.9531, 0.2542, 1111111111111111, 50, 70, 161, 1/785, 19.302398443222046, False
0.2248, 0.3861, 0.3519, 0.3617, 0, 0.6256, 0.2395, 0.391, 0.5425, 0.958, 0.2542, 1.041, 0.5718, 0.4545, 0.958, 0.2542, 1111111111111111, 50, 70, 162, 1/785, 19.42339324951172, False
0.2248, 0.391, 0.347, 0.3617, 0, 0.6256, 0.2395, 0.3959, 0.5474, 0.9629, 0.2542, 1.046, 0.5767, 0.4643, 0.958, 0.259, 1111111111111111, 50, 70, 163, 1/785, 19.54310417175293, False
0.2297, 0.391, 0.3519, 0.3666, 0, 0.6305, 0.2395, 0.3959, 0.5474, 0.9629, 0.2542, 1.046, 0.5767, 0.4643, 0.958, 0.259, 1111111111111111, 50, 70, 164, 1/785, 19.663432359695435, False
0.2297, 0.391, 0.3519, 0.3666, 0, 0.6305, 0.2395, 0.4008, 0.5474, 0.9629, 0.2542, 1.051, 0.5767, 0.4643, 0.9629, 0.259, 1111111111111111, 50, 70, 165, 1/785, 19.777899503707886, False
0.2297, 0.3959, 0.3519, 0.3666, 0, 0.6354, 0.2395, 0.4008, 0.5523, 0.9677, 0.259, 1.056, 0.5816, 0.4692, 0.9629, 0.259, 1111111111111111, 50, 70, 166, 1/785, 19.903783559799194, False
0.2297, 0.3959, 0.3519, 0.3715, 0, 0.6354, 0.2444, 0.4008, 0.5523, 0.9677, 0.259, 1.056, 0.5865, 0.4692, 0.9677, 0.259, 1111111111111111, 50, 70, 167, 1/785, 20.022999048233032, False
0.2297, 0.4008, 0.3568, 0.3666, 0, 0.6354, 0.2444, 0.4008, 0.5572, 0.9677, 0.259, 1.056, 0.5914, 0.4692, 0.9726, 0.259, 1111111111111111, 50, 70, 168, 1/785, 20.144578218460083, False
0.2346, 0.4008, 0.3568, 0.3715, 0, 0.6354, 0.2444, 0.4008, 0.5572, 0.9677, 0.259, 1.056, 0.5865, 0.4741, 0.9726, 0.2639, 1111111111111111, 50, 70, 169, 1/785, 20.264883756637573, False
0.2346, 0.4008, 0.3568, 0.3715, 0, 0.6403, 0.2493, 0.4057, 0.5621, 0.9677, 0.2639, 1.061, 0.5914, 0.479, 0.9775, 0.2639, 1111111111111111, 50, 70, 170, 1/785, 20.383302450180054, False
0.2346, 0.4008, 0.3617, 0.3763, 0, 0.6452, 0.2493, 0.4057, 0.5621, 0.9726, 0.2639, 1.065, 0.5914, 0.4741, 0.9775, 0.2639, 1111111111111111, 50, 70, 171, 1/785, 20.505725145339966, False
0.2346, 0.4057, 0.3617, 0.3763, 0, 0.6452, 0.2542, 0.4106, 0.5621, 0.9726, 0.2639, 1.07, 0.5963, 0.4839, 0.9824, 0.2688, 1111111111111111, 50, 70, 172, 1/785, 20.625184774398804, False
0.2346, 0.4057, 0.3617, 0.3763, 0, 0.65, 0.2542, 0.4154, 0.567, 0.9726, 0.2639, 1.07, 0.6012, 0.4839, 0.9824, 0.2639, 1111111111111111, 50, 70, 173, 1/785, 20.744608640670776, False
0.2395, 0.4057, 0.3617, 0.3763, 0, 0.65, 0.2542, 0.4154, 0.567, 0.9775, 0.2639, 1.07, 0.6012, 0.4839, 0.9873, 0.2688, 1111111111111111, 50, 70, 174, 1/785, 20.865857362747192, False
0.2395, 0.4106, 0.3666, 0.3812, 0, 0.65, 0.2542, 0.4154, 0.567, 0.9726, 0.2688, 1.07, 0.6061, 0.4839, 0.9922, 0.2688, 1111111111111111, 50, 70, 175, 1/785, 20.98540949821472, False
0.2346, 0.4106, 0.3666, 0.3812, 0, 0.65, 0.259, 0.4154, 0.5718, 0.9775, 0.2688, 1.075, 0.6109, 0.4888, 0.9971, 0.2688, 1111111111111111, 50, 70, 176, 1/785, 21.10689353942871, False
0.2395, 0.4154, 0.3715, 0.3861, 0, 0.6549, 0.259, 0.4203, 0.5767, 0.9824, 0.2737, 1.08, 0.6109, 0.4888, 0.9971, 0.2737, 1111111111111111, 50, 70, 177, 1/785, 21.227033615112305, False
0.2395, 0.4154, 0.3715, 0.3812, 0, 0.6598, 0.259, 0.4203, 0.5767, 0.9775, 0.2688, 1.08, 0.6109, 0.4888, 0.9971, 0.2737, 1111111111111111, 50, 70, 178, 1/785, 21.346198558807373, False
0.2395, 0.4203, 0.3715, 0.3861, 0, 0.6549, 0.259, 0.4203, 0.5767, 0.9824, 0.2688, 1.08, 0.6158, 0.4936, 1.002, 0.2737, 1111111111111111, 50, 70, 179, 1/785, 21.467211723327637, False
0.2395, 0.4154, 0.3715, 0.391, 0, 0.6598, 0.259, 0.4203, 0.5816, 0.9824, 0.2688, 1.085, 0.6158, 0.4985, 1.002, 0.2737, 1111111111111111, 50, 70, 180, 1/785, 21.587482929229736, False
0.2444, 0.4154, 0.3763, 0.3861, 0, 0.6647, 0.2639, 0.4301, 0.5816, 0.9873, 0.2737, 1.09, 0.6158, 0.5034, 1.007, 0.2737, 1111111111111111, 50, 70, 181, 1/785, 21.70628046989441, False
0.2444, 0.4252, 0.3763, 0.391, 0, 0.6647, 0.2639, 0.4252, 0.5865, 0.9873, 0.2737, 1.09, 0.6207, 0.4985, 1.012, 0.2737, 1111111111111111, 50, 70, 182, 1/785, 21.827945470809937, False
0.2444, 0.4252, 0.3763, 0.391, 0, 0.6647, 0.2639, 0.4301, 0.5865, 0.9873, 0.2737, 1.09, 0.6207, 0.5034, 1.012, 0.2737, 1111111111111111, 50, 70, 183, 1/785, 21.948296070098877, False
0.2444, 0.4252, 0.3812, 0.3959, 0, 0.6696, 0.2639, 0.4301, 0.5865, 0.9873, 0.2737, 1.09, 0.6256, 0.5034, 1.012, 0.2786, 1111111111111111, 50, 70, 184, 1/785, 22.068230628967285, False
0.2444, 0.4252, 0.3763, 0.3959, 0, 0.6696, 0.2688, 0.4301, 0.5914, 0.9873, 0.2786, 1.09, 0.6305, 0.5083, 1.017, 0.2786, 1111111111111111, 50, 70, 185, 1/785, 22.188965320587158, False
0.2444, 0.4301, 0.3812, 0.3959, 0, 0.6745, 0.2688, 0.435, 0.5914, 0.9922, 0.2786, 1.095, 0.6305, 0.5083, 1.017, 0.2786, 1111111111111111, 50, 70, 186, 1/785, 22.30854058265686, False
0.2444, 0.4301, 0.3812, 0.3959, 0, 0.6745, 0.2688, 0.435, 0.5963, 0.9922, 0.2786, 1.1, 0.6305, 0.5132, 1.022, 0.2835, 1111111111111111, 50, 70, 187, 1/785, 22.429693698883057, False
0.2493, 0.4301, 0.3861, 0.4008, 0, 0.6794, 0.2737, 0.435, 0.5963, 0.9922, 0.2786, 1.1, 0.6354, 0.5132, 1.022, 0.2835, 1111111111111111, 50, 70, 188, 1/785, 22.549741744995117, False
0.2493, 0.435, 0.3861, 0.4008, 0, 0.6794, 0.2737, 0.4399, 0.5963, 0.9922, 0.2786, 1.1, 0.6354, 0.5181, 1.026, 0.2835, 1111111111111111, 50, 70, 189, 1/785, 22.669323921203613, False
0.2493, 0.435, 0.3861, 0.4008, 0, 0.6843, 0.2737, 0.4448, 0.6012, 0.9971, 0.2835, 1.105, 0.6403, 0.5181, 1.031, 0.2835, 1111111111111111, 50, 70, 190, 1/785, 22.790203094482422, False
0.2542, 0.4399, 0.3861, 0.4008, 0, 0.6843, 0.2737, 0.4448, 0.6012, 0.9971, 0.2835, 1.105, 0.6403, 0.5181, 1.026, 0.2835, 1111111111111111, 50, 70, 191, 1/785, 22.9106183052063, False
0.2542, 0.4399, 0.3861, 0.4057, 0, 0.6843, 0.2737, 0.4448, 0.6012, 0.9971, 0.2835, 1.109, 0.6452, 0.5181, 1.036, 0.2835, 1111111111111111, 50, 70, 192, 1/785, 23.029249906539917, False
0.2493, 0.4448, 0.391, 0.4057, 0, 0.6891, 0.2786, 0.4448, 0.6012, 0.9971, 0.2835, 1.109, 0.65, 0.523, 1.036, 0.2835, 1111111111111111, 50, 70, 193, 1/785, 23.150806188583374, False
0.2542, 0.4448, 0.391, 0.4057, 0, 0.6891, 0.2835, 0.4448, 0.6109, 0.9971, 0.2884, 1.109, 0.65, 0.5279, 1.036, 0.2884, 1111111111111111, 50, 70, 194, 1/785, 23.270979166030884, False
0.2542, 0.4448, 0.391, 0.4057, 0, 0.6891, 0.2835, 0.4497, 0.6109, 1.002, 0.2884, 1.114, 0.65, 0.5279, 1.036, 0.2884, 1111111111111111, 50, 70, 195, 1/785, 23.39104199409485, False
0.2542, 0.4448, 0.391, 0.4106, 0, 0.6891, 0.2835, 0.4497, 0.6109, 1.002, 0.2884, 1.119, 0.65, 0.5327, 1.041, 0.2933, 1111111111111111, 50, 70, 196, 1/785, 23.511600255966187, False
0.2542, 0.4497, 0.3959, 0.4106, 0, 0.694, 0.2835, 0.4497, 0.6158, 1.002, 0.2884, 1.119, 0.6549, 0.5327, 1.046, 0.2884, 1111111111111111, 50, 70, 197, 1/785, 23.631747007369995, False
0.259, 0.4497, 0.3959, 0.4106, 0, 0.694, 0.2835, 0.4594, 0.6158, 1.007, 0.2884, 1.124, 0.6549, 0.5327, 1.041, 0.2884, 1111111111111111, 50, 70, 198, 1/785, 23.752523183822632, False
0.259, 0.4497, 0.3959, 0.4106, 0, 0.694, 0.2835, 0.4545, 0.6158, 1.007, 0.2933, 1.119, 0.6598, 0.5327, 1.051, 0.2933, 1111111111111111, 50, 70, 199, 1/785, 23.872633457183838, False
0.2542, 0.4545, 0.3959, 0.4154, 0, 0.6989, 0.2835, 0.4545, 0.6207, 1.007, 0.2933, 1.119, 0.6647, 0.5376, 1.051, 0.2884, 1111111111111111, 50, 70, 200, 1/785, 23.99177360534668, False
0.259, 0.4545, 0.4008, 0.4154, 0, 0.6989, 0.2884, 0.4594, 0.6207, 1.007, 0.2933, 1.124, 0.6647, 0.5376, 1.051, 0.2933, 1111111111111111, 50, 70, 201, 1/785, 24.112879276275635, False
0.259, 0.4594, 0.4008, 0.4203, 0, 0.6989, 0.2933, 0.4594, 0.6256, 1.007, 0.2933, 1.124, 0.6647, 0.5425, 1.056, 0.2933, 1111111111111111, 50, 70, 202, 1/785, 24.233302354812622, False
0.259, 0.4594, 0.4008, 0.4154, 0, 0.7038, 0.2884, 0.4594, 0.6256, 1.007, 0.2933, 1.129, 0.6696, 0.5425, 1.056, 0.2933, 1111111111111111, 50, 70, 203, 1/785, 24.3523268699646, False
0.259, 0.4594, 0.4057, 0.4203, 0, 0.7038, 0.2933, 0.4643, 0.6256, 1.012, 0.2981, 1.134, 0.6696, 0.5474, 1.061, 0.2981, 1111111111111111, 50, 70, 204, 1/785, 24.47385549545288, False
0.2639, 0.4594, 0.4057, 0.4203, 0, 0.7087, 0.2981, 0.4643, 0.6256, 1.012, 0.2933, 1.134, 0.6745, 0.5474, 1.065, 0.2981, 1111111111111111, 50, 70, 205, 1/785, 24.594258546829224, False
0.2639, 0.4594, 0.4057, 0.4203, 0, 0.7087, 0.2933, 0.4643, 0.6256, 1.012, 0.2981, 1.134, 0.6745, 0.5474, 1.065, 0.2981, 1111111111111111, 50, 70, 206, 1/785, 24.713860988616943, False
0.2639, 0.4692, 0.4106, 0.4252, 0, 0.7136, 0.2933, 0.4692, 0.6305, 1.017, 0.2981, 1.134, 0.6794, 0.5523, 1.065, 0.2933, 1111111111111111, 50, 70, 207, 1/785, 24.83483123779297, False
0.2639, 0.4643, 0.4106, 0.4252, 0, 0.7136, 0.2933, 0.4692, 0.6305, 1.012, 0.2981, 1.139, 0.6794, 0.5523, 1.07, 0.2981, 1111111111111111, 50, 70, 208, 1/785, 24.954389333724976, False
0.2639, 0.4692, 0.4106, 0.4252, 0, 0.7136, 0.2981, 0.4692, 0.6354, 1.017, 0.303, 1.139, 0.6843, 0.5523, 1.07, 0.303, 1111111111111111, 50, 70, 209, 1/785, 25.074867725372314, False
0.2639, 0.4692, 0.4106, 0.4301, 0, 0.7185, 0.2981, 0.4741, 0.6354, 1.017, 0.303, 1.139, 0.6843, 0.5572, 1.07, 0.303, 1111111111111111, 50, 70, 210, 1/785, 25.195401430130005, False
0.2639, 0.4692, 0.4106, 0.4301, 0, 0.7185, 0.303, 0.4741, 0.6403, 1.017, 0.303, 1.144, 0.6843, 0.5572, 1.075, 0.303, 1111111111111111, 50, 70, 211, 1/785, 25.314775466918945, False
0.2639, 0.4692, 0.4106, 0.4301, 0, 0.7185, 0.303, 0.479, 0.6354, 1.017, 0.303, 1.139, 0.6843, 0.5572, 1.075, 0.303, 1111111111111111, 50, 70, 212, 1/785, 25.43576955795288, False
0.2688, 0.4741, 0.4154, 0.4301, 0, 0.7234, 0.2981, 0.479, 0.6403, 1.022, 0.303, 1.149, 0.6891, 0.5621, 1.08, 0.303, 1111111111111111, 50, 70, 213, 1/785, 25.556042432785034, False
0.2688, 0.4692, 0.4203, 0.4301, 0, 0.7234, 0.303, 0.479, 0.6403, 1.017, 0.303, 1.149, 0.694, 0.567, 1.08, 0.303, 1111111111111111, 50, 70, 214, 1/785, 25.675562381744385, False
0.2688, 0.4741, 0.4203, 0.435, 0, 0.7283, 0.303, 0.4839, 0.6403, 1.022, 0.303, 1.149, 0.6891, 0.567, 1.08, 0.303, 1111111111111111, 50, 70, 215, 1/785, 25.796492338180542, False
0.2688, 0.479, 0.4203, 0.435, 0, 0.7234, 0.303, 0.4839, 0.6452, 1.022, 0.303, 1.149, 0.694, 0.567, 1.085, 0.303, 1111111111111111, 50, 70, 216, 1/785, 25.91672372817993, False
0.2688, 0.479, 0.4203, 0.435, 0, 0.7283, 0.303, 0.4839, 0.65, 1.022, 0.3079, 1.153, 0.6989, 0.567, 1.09, 0.3079, 1111111111111111, 50, 70, 217, 1/785, 26.036027669906616, False
0.2688, 0.4839, 0.4203, 0.4399, 0, 0.7331, 0.303, 0.4839, 0.65, 1.026, 0.3079, 1.153, 0.6989, 0.5718, 1.09, 0.3079, 1111111111111111, 50, 70, 218, 1/785, 26.157224893569946, False
0.2737, 0.479, 0.4252, 0.4399, 0, 0.7331, 0.3128, 0.4839, 0.6549, 1.022, 0.3079, 1.153, 0.6989, 0.5718, 1.09, 0.3079, 1111111111111111, 50, 70, 219, 1/785, 26.277482986450195, False
0.2737, 0.4839, 0.4252, 0.4399, 0, 0.7331, 0.3079, 0.4888, 0.6549, 1.026, 0.3079, 1.158, 0.7038, 0.5767, 1.09, 0.3079, 1111111111111111, 50, 70, 220, 1/785, 26.3977689743042, False
0.2737, 0.4839, 0.4252, 0.4399, 0, 0.7331, 0.3079, 0.4888, 0.6549, 1.026, 0.3079, 1.163, 0.7038, 0.5816, 1.095, 0.3128, 1111111111111111, 50, 70, 221, 1/785, 26.518219709396362, False
0.2786, 0.4839, 0.4301, 0.4448, 0, 0.738, 0.3128, 0.4888, 0.6549, 1.026, 0.3128, 1.158, 0.7087, 0.5816, 1.095, 0.3128, 1111111111111111, 50, 70, 222, 1/785, 26.637082815170288, False
0.2786, 0.4888, 0.4301, 0.4448, 0, 0.738, 0.3128, 0.4888, 0.6549, 1.026, 0.3128, 1.163, 0.7087, 0.5816, 1.1, 0.3128, 1111111111111111, 50, 70, 223, 1/785, 26.758713960647583, False
